,STN---,WBAN,YEARMODA,TEMP,DEWP,SLP,STP,VISIB,WDSP,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
10621,845340,99999,20140217,79.6,68.6,9999.9,9999.9,5.9,0.0,999.9,999.9,86.0*,69.8*,0.00I,999.9,0
10622,845340,99999,20140218,76.9,70.7,9999.9,9999.9,5.0,999.9,999.9,999.9,82.4*,71.6*,99.99,999.9,10000
10623,845340,99999,20140219,79.1,69.5,9999.9,9999.9,6.2,999.9,999.9,999.9,84.2*,71.6*,0.00I,999.9,0
10624,845340,99999,20140220,82.8,71.0,9999.9,9999.9,5.9,999.9,999.9,999.9,89.6*,73.4*,0.00I,999.9,0
10625,845340,99999,20140221,80.2,71.7,9999.9,9999.9,5.9,999.9,999.9,999.9,86.0*,73.4*,0.00I,999.9,0
10626,845340,99999,20140222,78.4,71.2,9999.9,9999.9,5.5,999.9,999.9,999.9,82.4*,73.4*,0.00I,999.9,0
10627,845340,99999,20140223,76.5,70.0,9999.9,9999.9,4.8,999.9,999.9,999.9,80.6*,71.6*,0.71A,999.9,0
10628,845340,99999,20140224,77.6,71.2,9999.9,9999.9,5.6,999.9,999.9,999.9,86.0*,71.6*,0.00I,999.9,0
10629,845340,99999,20140225,80.1,69.7,9999.9,9999.9,5.8,999.9,999.9,999.9,87.8*,71.6*,0.31A,999.9,0
10630,845340,99999,20140226,75.4,70.6,9999.9,9999.9,5.5,999.9,999.9,999.9,82.4*,71.6*,0.20A,999.9,10000
10631,845340,99999,20140227,80.6,70.0,9999.9,9999.9,6.1,999.9,999.9,999.9,87.8*,73.4*,0.00I,999.9,0
10632,845340,99999,20140228,82.7,70.2,9999.9,9999.9,6.2,999.9,999.9,999.9,89.6*,73.4*,1.18A,999.9,0
10633,845340,99999,20140301,79.8,68.5,9999.9,9999.9,5.7,999.9,999.9,999.9,87.8*,71.6*,0.00I,999.9,0
10634,845340,99999,20140302,77.7,70.9,9999.9,9999.9,6.2,999.9,999.9,999.9,84.2*,71.6*,0.00I,999.9,0
10635,845340,99999,20140303,79.9,71.3,9999.9,9999.9,6.2,999.9,999.9,999.9,86.0*,71.6*,0.00I,999.9,0
10636,845340,99999,20140304,76.8,69.5,9999.9,9999.9,6.1,999.9,999.9,999.9,80.6*,71.6*,0.79A,999.9,0
10637,845340,99999,20140305,76.4,69.5,9999.9,9999.9,5.9,999.9,999.9,999.9,80.6*,71.6*,0.31A,999.9,0
10638,845340,99999,20140306,80.2,69.5,9999.9,9999.9,6.1,999.9,999.9,999.9,89.6*,71.6*,0.31A,999.9,10000
10639,845340,99999,20140307,79.4,69.8,9999.9,9999.9,6.2,999.9,999.9,999.9,86.0*,71.6*,0.00I,999.9,0
10640,845340,99999,20140308,74.7,69.4,9999.9,9999.9,5.5,999.9,999.9,999.9,80.6*,69.8*,2.87A,999.9,10000
10641,845340,99999,20140309,76.1,69.7,9999.9,9999.9,5.2,999.9,999.9,999.9,80.6*,71.6*,0.00I,999.9,0
10642,845340,99999,20140310,81.1,67.8,9999.9,9999.9,6.2,999.9,999.9,999.9,87.8*,71.6*,0.16A,999.9,0
10643,845340,99999,20140311,79.7,71.2,9999.9,9999.9,6.2,999.9,999.9,999.9,86.0*,73.4*,0.00I,999.9,0
10644,845340,99999,20140312,76.4,69.6,9999.9,9999.9,5.9,999.9,999.9,999.9,82.4*,69.8*,99.99,999.9,10000
10645,845340,99999,20140313,78.0,69.8,9999.9,9999.9,5.9,999.9,999.9,999.9,84.2*,71.6*,0.00I,999.9,0
10646,845340,99999,20140314,80.6,69.6,9999.9,9999.9,5.9,999.9,999.9,999.9,87.8*,71.6*,2.95A,999.9,0
10647,845340,99999,20140315,76.4,70.2,9999.9,9999.9,5.3,999.9,999.9,999.9,80.6*,71.6*,1.22A,999.9,10000
10648,845340,99999,20140316,72.3,69.9,9999.9,9999.9,4.5,999.9,999.9,999.9,73.4*,71.6*,99.99,999.9,10000
10649,845340,99999,20140317,74.7,69.5,9999.9,9999.9,4.2,999.9,999.9,999.9,82.4*,69.8*,99.99,999.9,10000
10650,845340,99999,20140318,77.3,69.5,9999.9,9999.9,6.1,999.9,999.9,999.9,84.2*,71.6*,99.99,999.9,10000
10651,845340,99999,20140319,78.3,69.8,9999.9,9999.9,6.2,999.9,999.9,999.9,86.0*,69.8*,0.00I,999.9,0
10652,845340,99999,20140320,77.0,69.8,9999.9,9999.9,5.0,999.9,999.9,999.9,84.2*,71.6*,7.87A,999.9,10000
10653,858640,99999,20140221,59.5,42.1,9999.9,9999.9,15.5,5.0,8.0,999.9,71.6,44.8,0.00G,999.9,0
10654,873280,99999,20140101,83.8,65.1,1000.9,939.3,18.6,5.9,12.0,999.9,94.8*,68.4,0.00I,999.9,0
10655,873280,99999,20140102,74.4,57.9,1001.0,939.3,16.4,13.0,20.0,999.9,88.2,61.7*,0.16G,999.9,10010
10656,873280,99999,20140103,68.4,44.2,1011.7,948.1,17.3,4.4,7.0,999.9,84.0,54.5,0.00G,999.9,0
10657,873280,99999,20140104,75.7,43.6,1014.4,951.3,18.6,7.7,14.0,999.9,90.9*,64.2*,0.00I,999.9,0
10658,873280,99999,20140105,81.8,44.8,1009.9,947.7,18.6,8.0,15.0,999.9,97.5*,63.1,0.00I,999.9,0
10659,873280,99999,20140106,86.5,47.5,1004.9,943.4,18.6,10.0,15.9,999.9,99.0*,69.8,0.00I,999.9,0
10660,873280,99999,20140107,87.6,58.3,1003.4,942.2,15.5,7.7,20.0,999.9,100.8,75.7,0.00I,999.9,0
10661,873280,99999,20140108,80.9,47.5,1006.9,945.1,17.8,5.0,12.0,999.9,99.1,63.7,0.00I,999.9,0
10662,873280,99999,20140109,87.2,55.5,1002.5,941.4,18.6,10.1,18.1,999.9,98.4*,73.8*,0.00I,999.9,0
10663,873280,99999,20140110,79.3,60.5,1005.0,943.1,17.9,4.2,9.9,999.9,100.4,67.8,0.31G,999.9,10010
10664,873280,99999,20140111,78.2,50.2,1011.2,948.7,18.6,6.0,15.9,999.9,92.5,59.2,0.03G,999.9,0
10665,873280,99999,20140112,76.8,49.1,1016.1,953.2,16.3,3.7,8.0,999.9,94.3,62.2,0.00G,999.9,0
10666,873280,99999,20140113,75.2,46.9,1013.5,950.8,18.6,3.7,5.1,999.9,91.4,63.0,0.00I,999.9,0
10667,873280,99999,20140114,83.3,54.2,1009.6,947.6,18.6,6.0,9.9,999.9,95.4*,69.6,0.00I,999.9,0
10668,873280,99999,20140115,86.5,52.9,1008.6,946.9,18.6,4.6,8.0,999.9,97.2*,70.7,0.00I,999.9,0
10669,873280,99999,20140116,88.5,53.1,1006.2,944.9,17.9,7.9,15.9,999.9,101.5*,75.6,0.00I,999.9,0
10670,873280,99999,20140117,92.0,54.3,1004.0,943.3,18.6,11.7,15.9,999.9,104.0*,82.0,0.00A,999.9,0
10671,873280,99999,20140118,84.0,58.0,1007.5,946.1,18.6,12.5,999.9,999.9,104.9,75.2,0.00I,999.9,0
10672,873280,99999,20140119,81.5,60.8,1007.9,945.9,18.6,8.4,25.1,999.9,94.1*,70.2*,0.00I,999.9,10
10673,873280,99999,20140120,88.6,60.6,1002.4,941.1,18.6,6.6,9.9,999.9,101.7*,74.5,0.00I,999.9,0
10674,873280,99999,20140121,91.1,62.4,997.3,937.1,18.6,11.3,16.9,999.9,102.6,84.2*,0.00I,999.9,0
10675,873280,99999,20140122,93.2,63.3,997.4,937.1,18.6,13.7,25.1,999.9,108.3*,77.5,0.04G,999.9,10
10676,873280,99999,20140123,94.7,65.0,996.3,935.4,18.6,6.7,16.9,999.9,105.3*,78.8,0.00G,999.9,0
10677,873280,99999,20140124,67.8,41.1,1009.3,946.7,11.2,15.1,29.9,999.9,89.1*,54.9,0.39G,999.9,10010
10678,873280,99999,20140125,66.4,40.5,1019.1,954.6,17.9,5.8,11.1,999.9,77.7*,54.7,0.00G,999.9,0
10679,873280,99999,20140126,70.3,49.5,1012.9,949.2,15.5,4.6,7.0,999.9,86.4*,55.8*,0.00I,999.9,0
10680,873280,99999,20140127,76.4,57.8,1007.7,944.8,16.9,5.3,15.0,999.9,87.8*,64.4,0.00I,999.9,0
10681,873280,99999,20140128,78.1,56.8,1008.6,946.2,18.6,6.7,14.0,999.9,90.9*,65.5,0.00I,999.9,0
10682,873280,99999,20140129,77.8,55.1,1010.9,948.3,17.1,6.4,15.0,999.9,92.7,65.1,0.00I,999.9,0
10683,873280,99999,20140130,81.3,56.6,1006.8,944.7,18.6,5.4,12.0,999.9,96.6*,67.3,0.04G,999.9,0
10684,873280,99999,20140131,85.2,57.0,1003.8,942.4,15.5,6.4,15.0,999.9,100.2*,69.6,0.00G,999.9,0
10685,873280,99999,20140201,85.6,57.7,1001.2,939.9,18.6,8.5,14.0,999.9,101.1,70.7,0.00I,999.9,0
10686,873280,99999,20140202,86.6,63.7,997.7,937.1,18.6,10.5,18.1,999.9,103.3,73.8,0.00I,999.9,0
10687,873280,99999,20140203,78.3,66.6,1001.0,939.4,18.6,3.5,5.1,999.9,97.5,71.4*,0.04G,999.9,10
10688,873280,99999,20140204,79.7,67.5,1002.2,940.4,14.2,7.4,18.1,999.9,91.2*,63.1,1.42G,999.9,10010
10689,873280,99999,20140205,84.3,67.4,999.6,938.3,16.9,10.4,20.0,999.9,93.4*,70.0,0.00G,999.9,10010
10690,873280,99999,20140206,71.8,61.2,1006.4,943.8,18.6,5.2,8.0,999.9,95.0,65.3,0.79G,999.9,10010
10691,873280,99999,20140207,78.8,66.1,1005.3,942.9,17.9,4.8,8.0,999.9,93.0*,65.3,0.00G,999.9,0
10692,873280,99999,20140208,85.2,65.2,1002.9,941.3,16.3,5.9,17.1,999.9,94.3,74.3,0.00I,999.9,0
10693,873280,99999,20140209,70.4,63.6,1007.6,945.3,7.9,7.1,12.0,999.9,96.1,62.2,1.14G,999.9,10010
10694,873280,99999,20140210,78.1,67.9,1008.4,945.7,18.6,3.9,9.9,999.9,91.4*,67.6,1.42G,999.9,0
10695,873280,99999,20140211,81.1,65.8,1006.7,944.8,18.6,7.3,12.0,999.9,92.1,71.1,0.00G,999.9,0
10696,873280,99999,20140212,79.0,63.7,1007.8,945.4,17.9,2.7,6.0,999.9,89.6,70.7,0.03G,999.9,0
10697,873280,99999,20140213,72.6,61.9,1011.7,948.1,18.6,4.7,9.9,999.9,90.3,62.6,0.00G,999.9,10
10698,873280,99999,20140214,67.3,64.6,1017.3,954.2,10.5,2.7,4.1,999.9,79.2,62.6,0.43G,999.9,10000
10699,873280,99999,20140215,67.3,60.1,1018.2,953.6,18.6,3.4,7.0,999.9,74.7*,61.0*,0.00G,999.9,0
10700,873280,99999,20140216,67.9,58.3,1015.2,951.3,17.1,4.6,8.0,999.9,76.3*,61.7,0.20G,999.9,10000
10701,873280,99999,20140217,67.5,64.1,1014.9,951.0,17.9,3.0,9.9,999.9,77.0,63.0,0.02G,999.9,10000
10702,873280,99999,20140218,67.8,60.4,1013.8,949.7,18.6,3.5,7.0,999.9,82.4*,59.7,0.20G,999.9,10
10703,873280,99999,20140219,72.7,63.6,1010.8,947.5,17.1,4.5,9.9,999.9,82.6*,64.6,0.02G,999.9,0
10704,873280,99999,20140220,73.9,62.0,1008.6,945.7,17.6,4.0,7.0,999.9,85.8*,61.9,0.00G,999.9,0
10705,873280,99999,20140221,72.0,63.8,1009.3,946.4,14.0,5.5,12.0,999.9,86.5,63.5,0.01A,999.9,10010
10706,873280,99999,20140222,70.6,62.6,1012.6,949.0,12.8,5.0,9.9,999.9,81.0*,61.5,0.75G,999.9,10010
10707,873280,99999,20140223,71.2,63.7,1010.3,946.9,13.6,3.9,6.0,999.9,81.5,62.1,0.00G,999.9,0
10708,873280,99999,20140224,70.6,64.9,1007.7,944.7,16.3,4.1,8.0,999.9,82.4,63.7,0.00I,999.9,0
10709,873280,99999,20140225,61.1,59.7,1016.3,952.1,9.6,3.4,8.9,999.9,81.5,57.6,0.98G,999.9,10010
10710,873280,99999,20140226,61.2,55.5,1018.8,953.7,12.2,3.1,6.0,999.9,81.5,53.1*,0.87G,999.9,10010
10711,873280,99999,20140227,64.4,56.2,1017.5,952.7,18.6,3.4,6.0,999.9,76.5*,54.3,0.01G,999.9,0
10712,873280,99999,20140228,67.8,56.9,1011.7,947.7,18.6,2.9,5.1,999.9,77.0,56.5,0.00G,999.9,0
10713,873280,99999,20140301,70.1,59.9,1010.4,946.8,18.6,3.7,8.9,999.9,79.9,62.6,0.00I,999.9,0
10714,873280,99999,20140302,61.8,59.2,1014.6,950.5,9.9,2.0,4.1,999.9,77.5,59.7,0.35G,999.9,10000
10715,873280,99999,20140303,65.4,57.0,1015.0,950.4,15.5,3.3,8.0,999.9,73.8*,56.8,0.20G,999.9,10000
10716,873280,99999,20140304,66.9,56.7,1012.4,948.3,18.6,4.7,7.0,999.9,77.7*,55.4,0.08G,999.9,0
10717,873280,99999,20140305,71.7,57.8,1011.0,947.7,14.0,3.9,5.1,999.9,85.8*,58.6,0.00G,999.9,0
10718,873280,99999,20140306,65.8,59.3,1013.0,949.5,12.4,4.2,8.0,999.9,86.4,58.1*,0.47A,999.9,10010
10719,873280,99999,20140307,65.4,57.6,1016.4,952.0,17.1,4.3,7.0,999.9,79.5*,55.2,0.04A,999.9,0
10720,873280,99999,20140308,74.4,62.5,1012.2,948.8,16.2,4.2,8.0,999.9,80.6*,64.2,0.00I,999.9,0
10721,873280,99999,20140309,69.7,60.0,1007.4,944.3,15.5,7.7,18.1,999.9,81.5,66.6*,0.02A,999.9,0
10722,873280,99999,20140310,64.5,50.4,1013.6,949.3,17.9,3.9,6.0,999.9,76.8*,52.2,0.00A,999.9,0
10723,873280,99999,20140311,65.9,53.7,1013.3,949.2,18.6,3.5,6.0,999.9,79.2*,52.5,0.00I,999.9,0
10724,873280,99999,20140312,67.8,54.9,1011.3,947.7,18.6,6.0,15.0,999.9,82.8*,58.3,0.00I,999.9,0
10725,873280,99999,20140313,77.2,61.6,1009.7,947.0,18.6,5.8,15.9,999.9,84.2*,66.2,0.00I,999.9,0
10726,873280,99999,20140314,71.1,61.4,1006.0,942.8,13.0,10.8,15.0,999.9,85.6,61.7,1.69G,999.9,10010
10727,873280,99999,20140315,66.0,54.6,1010.3,946.3,13.2,4.9,8.9,999.9,79.2*,55.0,0.00G,999.9,0
10728,873280,99999,20140316,70.8,56.3,1004.6,941.2,15.1,4.3,6.0,999.9,80.4*,59.5,0.00I,999.9,0
10729,873280,99999,20140317,67.7,56.2,1007.6,944.2,14.8,6.1,12.0,999.9,81.3,59.7,0.00I,999.9,0
10730,873280,99999,20140318,59.3,54.1,1016.4,951.7,12.8,3.8,8.9,999.9,78.8,55.8*,0.12G,999.9,10000
10731,873280,99999,20140319,59.0,55.7,1015.7,950.6,9.4,2.0,5.1,999.9,65.8*,54.9,0.59G,999.9,10000
10732,873280,99999,20140320,62.9,56.6,1011.1,946.5,13.2,3.4,6.0,999.9,75.7*,52.3,0.03G,999.9,0
10733,890570,99999,20140101,35.0,31.5,994.8,9999.9,6.2,3.7,12.0,999.9,40.5,15.1,0.00G,43.3,0
10734,890570,99999,20140102,33.4,28.6,999.7,9999.9,6.4,15.0,22.9,999.9,40.6,24.8,0.00G,42.1,100000
10735,890570,99999,20140103,33.1,26.1,997.1,9999.9,6.2,2.2,5.1,999.9,37.4,28.4,0.00G,41.3,0
10736,890570,99999,20140104,32.7,25.0,9999.9,9999.9,6.2,8.5,15.0,999.9,36.7*,31.3,0.00G,39.8,0
10737,890570,99999,20140105,29.2,22.0,990.2,9999.9,5.3,21.0,28.0,999.9,34.7,25.7,0.00G,39.4,11000
10738,890570,99999,20140106,30.8,24.0,994.0,9999.9,6.1,17.0,18.1,999.9,32.7*,27.3,0.00G,38.6,10000
10739,890570,99999,20140107,30.6,22.0,994.1,9999.9,6.2,20.0,22.0,999.9,32.9,27.5,0.00G,38.6,0
10740,890570,99999,20140108,30.5,20.3,999.4,9999.9,6.2,12.0,14.0,999.9,34.7*,26.4,0.00G,38.6,0
10741,890570,99999,20140109,30.9,20.7,1004.5,9999.9,7.0,6.0,8.0,999.9,38.3,25.5,0.00G,38.6,0
10742,890570,99999,20140110,31.5,22.1,1005.9,9999.9,6.2,5.5,8.0,999.9,37.4,24.8,0.00G,38.2,0
10743,890570,99999,20140111,32.6,26.1,1001.3,9999.9,6.2,9.2,11.1,999.9,34.7,29.3,0.00G,38.2,0
10744,890570,99999,20140112,34.5,9999.9,985.2,9999.9,2.9,11.8,15.9,999.9,37.9*,29.3,0.00G,38.2,1000
10745,890570,99999,20140113,35.6,34.3,991.2,9999.9,0.3,6.5,11.1,999.9,40.5,31.6,0.00G,38.2,100000
10746,890570,99999,20140114,35.6,33.4,984.8,9999.9,4.0,12.3,18.1,999.9,39.2,33.8,0.04G,999.9,10000
10747,890570,99999,20140115,35.8,34.2,983.8,9999.9,3.0,6.5,8.0,999.9,37.6,34.7,0.04G,36.6,110000
10748,890570,99999,20140116,35.0,26.5,990.3,9999.9,7.8,7.7,9.9,999.9,37.4*,29.7,0.20G,31.5,11000
10749,890570,99999,20140117,34.2,31.2,998.0,9999.9,3.3,5.5,7.0,999.9,38.1,28.4,0.00G,23.6,100000
10750,890570,99999,20140118,34.9,29.8,997.5,9999.9,4.8,7.0,13.0,999.9,39.9*,29.7,0.00G,23.6,100000
10751,890570,99999,20140119,32.0,9999.9,994.1,9999.9,3.5,7.7,9.9,999.9,41.0,29.1*,0.00G,22.8,110000
10752,890570,99999,20140120,34.8,31.6,985.9,9999.9,5.1,18.0,22.0,999.9,36.7*,32.0,0.02G,19.7,10000
10753,890570,99999,20140121,35.1,30.3,989.4,9999.9,5.4,23.0,60.0,999.9,38.7,30.2,0.04G,18.9,0
10754,890570,99999,20140122,35.6,30.4,991.5,9999.9,5.3,14.8,18.1,999.9,39.9*,30.9,0.00G,18.5,10000
10755,890570,99999,20140123,33.7,26.6,991.8,9999.9,6.2,9.0,14.0,999.9,40.3,31.6*,0.00G,17.7,0
10756,890570,99999,20140124,33.8,29.9,986.0,9999.9,5.6,6.5,15.0,999.9,37.4,32.0,0.00G,16.9,10000
10757,890570,99999,20140125,32.8,29.1,982.5,9999.9,4.3,15.0,20.0,999.9,36.5,29.8,0.02G,17.7,11000
10758,890570,99999,20140126,34.0,29.2,986.5,9999.9,5.3,10.0,20.0,999.9,36.3*,32.0,0.01G,16.5,10000
10759,890570,99999,20140127,32.3,29.6,980.1,9999.9,1.6,21.5,27.0,999.9,36.9,30.9,0.08G,18.9,11000
10760,890570,99999,20140129,34.3,28.6,989.5,9999.9,7.8,5.5,8.9,999.9,40.1,31.6,0.01G,18.5,0
10761,890570,99999,20140130,32.8,24.6,987.4,9999.9,6.2,25.7,31.1,999.9,37.4,28.4,0.00G,16.5,0
10762,890570,99999,20140131,32.6,26.4,993.2,9999.9,5.7,3.3,7.0,999.9,36.1,27.5,0.00G,17.7,1000
10763,890570,99999,20140201,34.9,26.9,995.6,9999.9,12.4,2.0,7.0,999.9,39.2,25.2,0.12G,16.5,0
10764,890570,99999,20140202,35.0,28.9,995.2,9999.9,10.9,4.5,8.9,999.9,38.3,28.4,0.00G,15.7,0
10765,890570,99999,20140203,32.5,26.4,991.9,9999.9,6.0,23.7,28.9,999.9,37.4,27.5,0.00G,15.7,10000
10766,890570,99999,20140204,31.2,28.3,993.2,9999.9,2.7,21.0,28.0,999.9,32.9*,28.4,0.01G,16.5,11000
10767,890570,99999,20140205,28.8,9999.9,985.8,9999.9,1.2,23.3,27.0,999.9,33.6,20.5*,0.08G,18.1,11000
10768,890570,99999,20140206,29.8,26.4,982.8,9999.9,4.3,7.7,15.9,999.9,31.3,28.6,0.16G,18.1,11000
10769,890570,99999,20140207,27.1,9999.9,982.5,9999.9,0.7,11.8,18.1,999.9,30.4,24.8,0.08G,20.9,11000
10770,890570,99999,20140208,27.7,24.8,978.1,9999.9,2.4,22.7,33.0,999.9,30.6*,23.0,0.35G,21.3,1000
10771,890570,99999,20140209,26.3,22.2,972.5,9999.9,3.7,23.3,40.0,999.9,31.1,19.8,0.02G,19.7,1000
10772,890570,99999,20140210,28.7,20.3,979.8,9999.9,7.8,12.2,22.9,999.9,33.3,26.2,0.24G,999.9,0
10773,890570,99999,20140211,29.8,21.2,995.5,9999.9,9.3,9.5,14.0,999.9,36.5*,24.8,0.12G,999.9,0
10774,890570,99999,20140212,31.1,21.1,1003.0,9999.9,12.4,7.8,13.0,999.9,36.5,26.6,0.00G,999.9,0
10775,890570,99999,20140213,31.8,24.8,1009.2,9999.9,9.9,7.5,12.0,999.9,33.8*,29.3,0.00H,999.9,10000
10776,890570,99999,20140214,35.6,9999.9,993.1,9999.9,3.4,7.0,13.0,999.9,37.8,32.2,0.24G,999.9,10000
10777,890570,99999,20140215,37.0,32.8,995.0,9999.9,4.3,14.7,20.0,999.9,40.1,33.4,0.31G,999.9,10000
10778,890570,99999,20140216,35.4,34.3,996.5,9999.9,2.8,8.8,18.1,999.9,36.5,35.1*,0.16G,999.9,10000
10779,890570,99999,20140217,35.6,34.0,994.8,9999.9,5.8,8.3,17.1,999.9,36.3*,33.8,0.08G,999.9,10000
10780,890570,99999,20140219,34.7,9999.9,994.2,9999.9,6.5,4.5,9.9,999.9,38.5*,31.5,0.08G,999.9,10000
10781,890570,99999,20140220,34.3,31.5,987.2,9999.9,5.4,14.3,18.1,999.9,39.2,32.9*,0.02G,999.9,10000
10782,890570,99999,20140221,34.0,30.3,979.2,9999.9,5.9,15.7,25.1,999.9,38.1,32.2*,0.04G,999.9,10000
10783,890570,99999,20140222,33.2,28.5,988.8,9999.9,6.2,5.0,9.9,999.9,35.1*,30.0,0.00G,999.9,0
10784,890570,99999,20140223,32.6,25.7,996.1,9999.9,7.0,4.8,11.1,999.9,41.2,27.7,0.00G,999.9,1000
10785,890570,99999,20140224,34.7,28.9,1004.8,9999.9,7.5,11.3,17.1,999.9,42.3,33.1,0.04G,999.9,10000
10786,890570,99999,20140225,36.1,33.8,988.4,9999.9,3.4,16.8,25.1,999.9,37.8,34.5,0.08G,999.9,10000
10787,890570,99999,20140226,36.1,32.9,988.9,9999.9,3.9,16.0,20.0,999.9,37.9,35.1,0.20G,999.9,10000
10788,890570,99999,20140227,35.3,29.8,986.0,9999.9,6.2,21.8,28.9,999.9,38.1,33.3,0.00G,999.9,0
10789,890570,99999,20140228,36.2,31.6,992.5,9999.9,6.2,14.5,20.0,999.9,40.1*,33.6,0.00G,999.9,0
10790,890570,99999,20140301,34.6,32.0,984.0,9999.9,5.3,8.5,14.0,999.9,40.6,32.0,0.00G,999.9,11000
10791,890570,99999,20140303,32.9,29.6,993.1,9999.9,5.3,9.2,11.1,999.9,38.7,31.3,0.00G,1.2,1000
10792,890570,99999,20140305,35.4,33.2,988.9,9999.9,4.3,12.0,17.1,999.9,37.4,34.2,0.28G,999.9,10000
10793,890570,99999,20140306,36.1,33.3,980.0,9999.9,5.0,13.7,17.1,999.9,37.2,33.1,0.47G,999.9,10000
10794,890570,99999,20140307,33.2,28.6,978.9,9999.9,4.7,19.2,22.0,999.9,37.9,31.5,0.08G,999.9,11000
10795,890570,99999,20140308,35.2,33.0,983.9,9999.9,4.7,7.5,15.0,999.9,37.4*,31.3,0.04G,999.9,10000
10796,890570,99999,20140310,34.1,31.2,977.9,9999.9,5.3,9.0,13.0,999.9,36.0,32.9,0.08G,999.9,0
10797,890570,99999,20140311,35.4,33.7,977.8,9999.9,2.5,12.7,19.0,999.9,37.0,30.7,0.20G,999.9,110000
10798,890570,99999,20140313,30.4,23.9,974.2,9999.9,5.9,6.0,9.9,999.9,34.5*,25.9,1.22G,12.2,1000
10799,890570,99999,20140314,30.0,24.3,988.2,9999.9,7.1,6.3,8.9,999.9,31.5*,28.2,0.00G,12.2,1000
10800,890570,99999,20140315,31.6,25.7,999.1,9999.9,6.2,5.8,12.0,999.9,34.9,28.9,0.01G,13.4,1000
10801,890570,99999,20140316,31.8,26.6,1001.5,9999.9,5.6,6.2,13.0,999.9,33.8,30.0,0.12G,14.2,11000
10802,890570,99999,20140317,27.0,24.8,1002.0,9999.9,4.0,25.7,27.0,999.9,32.9,25.0,0.00G,13.8,0
10803,890570,99999,20140318,29.8,26.2,1002.0,9999.9,6.1,9.3,22.0,999.9,30.7*,26.8,0.00G,13.8,1000
10804,890570,99999,20140319,32.8,31.6,983.9,9999.9,3.3,9.7,13.0,999.9,34.2,30.4,0.02G,14.2,11000
10805,911620,22501,20140101,71.5,61.3,1014.0,1013.3,10.0,4.1,9.9,999.9,81.0,62.1,0.00G,999.9,0
10806,911620,22501,20140102,75.4,69.4,1011.1,1010.3,10.0,7.4,18.1,21.0,82.0,63.0,0.00G,999.9,0
10807,911620,22501,20140103,73.6,64.0,1009.3,1008.7,8.5,17.8,25.1,32.1,78.8*,69.8*,0.45G,999.9,10000
10808,911620,22501,20140104,68.8,53.0,1013.5,1012.9,10.0,9.8,19.0,26.0,78.1,60.1,0.00G,999.9,0
10809,911620,22501,20140105,69.4,55.5,1015.7,1015.1,10.0,7.9,18.1,22.0,77.0,60.1,0.00G,999.9,0
10810,911620,22501,20140106,66.3,54.3,1016.8,1016.2,10.0,5.4,17.1,21.0,78.1,55.9,0.02G,999.9,0
10811,911620,22501,20140107,68.4,56.5,1018.5,1017.9,10.0,4.4,8.9,17.1,77.0,55.9,0.00G,999.9,0
10812,911620,22501,20140108,69.8,57.5,1017.9,1017.2,10.0,5.9,19.0,27.0,80.1,60.1,0.00G,999.9,0
10813,911620,22501,20140109,72.1,62.9,1015.6,1014.9,10.0,8.9,22.0,27.0,78.1*,64.9*,0.00G,999.9,10000
10814,911620,22501,20140110,69.3,63.4,1015.5,1014.9,9.8,3.3,7.0,999.9,78.1,63.0,0.05G,999.9,10000
10815,911620,22501,20140111,72.9,64.7,1013.0,1012.4,10.0,5.8,17.1,24.1,81.0,63.0,0.00G,999.9,0
10816,911620,22501,20140112,73.0,66.0,1013.5,1012.9,9.8,3.5,11.1,17.1,81.0,63.0,0.00G,999.9,10000
10817,911620,22501,20140113,73.5,69.3,1013.6,1013.0,8.9,7.0,19.0,27.0,78.1*,70.0*,0.09G,999.9,10000
10818,911620,22501,20140114,73.1,68.7,1012.0,1011.4,9.4,5.3,18.1,28.0,78.1*,66.2*,1.14G,999.9,110000
10819,911620,22501,20140115,75.2,67.7,1011.5,1010.8,9.4,5.8,14.0,21.0,78.1*,68.0*,0.11G,999.9,10000
10820,911620,22501,20140116,74.7,68.5,1011.9,1011.1,7.1,6.4,13.0,15.0,75.9*,72.0*,0.20G,999.9,10000
10821,911620,22501,20140117,71.7,64.5,1014.6,1013.9,8.4,4.6,15.0,999.9,78.1,64.0,0.01G,999.9,10000
10822,911620,22501,20140118,73.0,65.8,1016.3,1015.6,9.3,3.6,7.0,999.9,78.1,64.0,0.00G,999.9,0
10823,911620,22501,20140119,73.3,65.3,1014.7,1014.2,9.5,6.4,15.9,999.9,78.1,66.0,0.00G,999.9,10000
10824,911620,22501,20140120,69.9,62.0,1013.2,1012.6,9.9,5.3,18.1,999.9,75.9*,62.1*,0.11G,999.9,0
10825,911620,22501,20140121,73.2,64.9,1011.5,1010.8,10.0,7.9,15.9,22.0,80.1,62.1,0.00G,999.9,0
10826,911620,22501,20140122,74.0,63.0,1010.3,1009.5,6.5,16.8,27.0,35.0,79.0,68.0,0.12G,999.9,10000
10827,911620,22501,20140123,68.5,52.4,1012.8,1012.4,9.1,11.1,22.0,27.0,75.9,61.0,0.08G,999.9,0
10828,911620,22501,20140124,69.2,56.9,1013.2,1012.6,9.7,4.6,12.0,999.9,75.9,61.0,0.01G,999.9,0
10829,911620,22501,20140125,74.5,59.9,1009.9,1009.3,8.3,9.7,14.0,999.9,79.0,63.0,0.00G,999.9,0
